tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id
108132,140005,True,@AmazonHelp But I thought Prime membership meant next day?,108130,108133,108134
108133,AmazonHelp,False,@140005 We're here to help! We always strive to deliver by the date provided at checkout. Our shipping times refer to the transit time once the order has dispatched. More information on our shipping speeds can be found here:  ^ML,108132,108134,108134
108134,140005,True,What’s happening @115821? Is prime no longer next day? Explanation please @AmazonHelp,108133,,108134
108135,AmazonHelp,False,"@140006 Thanks for reaching out to us, David! We'd like to help prevent this in the future! Do you have a safe place set up on your account for your parcels? Visit us here for more information:  ^TK",108136,108137,108137
108136,140006,True,@AmazonHelp No I don’t but even a blind man knows the front door step is neither safe nor inconspicuous,,108135,108137
108137,140006,True,@115830 this your idea of a delivering a package. Come home to find it casually left on the doorstep,108135,,108137
108138,AmazonHelp,False,"@140007 Olá, Aline! Assim que tivermos mais informações saiba que serão anunciadas no nosso site e redes sociais. Fique de olho. 👀😉 ^NB",108139,108140,108141
108139,140007,True,@AmazonHelp Ok! Espero que tenha...rs. 😊,,108138,108141
108140,140007,True,@117804 Vai ter promoção de capa para o Kindle paperwhite?,108138,108141,108141
108141,117804,True,"A espera acabou 🙌🏼 R$110 off no Kindle e Kindle Paperwhite 🎉 
Corra antes que acabe!","108142,108140,108143,108144,108145,108146,108147,108148,108149,108150,108151",,108141
108152,AmazonHelp,False,"@140008 Boa escolha! Tomara que você curta muito a leitura dos seus novos livros, Alexandre! :3 ^CR",,108153,108155
108153,140008,True,"@AmazonHelp Ah, acho que o ""O Mínimo..."", pois gosto de ensaios. Mas o outro vem em seguida.",108152,108154,108155
108154,AmazonHelp,False,"@140008 Olá, Alexandre! Conte para nós, qual desses livros você vai ler primeiro?. Ficamos curiosos. ❤️🤔 ^NB",108153,108155,108155
108155,140008,True,"Chegaram dois livros que comprei na Black Friday da @117086. ""O Jardim da Aflições"" e ""O Mínimo que Você Precisa Saber Para Não Ser um Idiota"", do @6324. Muitas horas de leitura e aprendizado pela frente.",108154,,108155
108156,AmazonHelp,False,"@140009 Sérgio, atualmente aceitamos cartões de débito das bandeiras Visa e Mastercard emitidos pelos bancos Bradesco, Itaú e Santander e Banco do Brasil, você pode verificar nossas formas de pagamento aceitas no seguinte link:  ^HC",,108157,108160
108157,140009,True,"@AmazonHelp Minha conta é no Banco do Brasil, cartão Elo ...",108156,108158,108160
108158,AmazonHelp,False,"@140009 Olá Sérgio! Sentimos o acontecido, me diga, apareceu alguma mensajem de erro ou você recebeu algum e-mail informando sobre algum incoveniente? ^HC","108159,108157",108160,108160
108160,140009,True,"Não consigo efetivar minha compra no cartão de débito com vocês, @117086. Vocês podem ajudar ???",108158,,108160
108161,AmazonHelp,False,@140010 Boa tarde Lucia! Você já conferiu as promoções no nosso site? Tem muita coisa boa! 😍🎁👏  ^JJ,108162,108163,108163
108162,140010,True,@AmazonHelp Melhor loja. 😍😍😍😍,108164,108161,108163
108164,AmazonHelp,False,@140010 Porque temos os melhores clientes ! 😇 ^AG,,108162,108163
108163,140010,True,"começou, já tem desconto nos Kindles, galera. já pra @117086 garantir o seu melhor gadget...",108161,,108163
108165,AmazonHelp,False,"@140011 I'm sorry you're having problems checking out! Please try signing out, then uninstall the app and reinstall it. ^AC",,108166,108166
108166,140011,True,The @115821 app isn’t letting me check out and I’m losing my dam mind about it! 😡😡😡😡😡,108165,,108166
108167,AmazonHelp,False,"@140012 Que legal Mitcheia! 👏😍 E nós conte, qual será o primeiro e-book que você vai ler no seu novo Kindle?📚",,108168,108170
108168,140012,True,@AmazonHelp Estou bem inclinada a fazer isso!,108167,108169,108170
108169,AmazonHelp,False,"@140012 Olá, Mitcheia! Conte para nós, você vai aproveitar da promoção?. 🤔😃 ^NB",108168,108170,108170
108170,140012,True,Pensando em me dar um Kindle Paperwhite de presente! Acabei de ver o twitt da @117804 que está no #blackfriday &lt;3,108169,,108170
108116,130709,True,"@140000 @AmazonHelp Buenos días, lamentamos lo sucedido. Os ponemos en contacto con @132703 para que os puedan ayudar a solucionarlo lo antes posible. Muchas gracias","108171,108172",108109,108118
108171,140000,True,"@130709 @AmazonHelp @132703 Gracias, porque hoy no aparece ni en reparto.",108173,108116,108118
108173,132703,True,"@140000 Buenos días Cristina, ¿Nos indicas el nº seguimiento para poder ayudarte? Gracias",108174,108171,108118
108174,140000,True,"@132703 31277127290188 he contactado con la oficina de Cordoba del codigo postal 14013 y he de decir que no tiene verguenza ninguna vuestro empleado, como he dejado constancia en @115821","108175,108176",108173,108118
108175,140000,True,"@132703 @115821 @AmazonHelp este señor dice que la culpa de que mi paquete no haya llegado es del volumen de envios que tienen de Amazon, que contrate otro servicio mas caro y urgente. 🤬🤬🤬",,108174,108118
108176,132703,True,@140000 La entrega se realizará a lo largo del día. Sentimos el inconveniente. Un saludp,108177,108174,108118
108177,140000,True,"@132703 Son las 19:29, a las 20 termina el reparto, creen q llegara hoy, o ya para la semana q viene le vendra bien dejar el regalo??? @115821 @AmazonHelp",108178,108176,108118
108178,AmazonHelp,False,"@140000 Cristina, por favor, mantennos al tanto sobre la entrega de tu producto. ^CR",108179,108177,108118
108179,140000,True,"@AmazonHelp Ya he cambiado hasta la direccion de entrega en la pagina de ASM y de opcion ya el lunes por la tarde. De verdad q esto es increible, q tenia q estar ayer y hasta el lunes no le va a llegar!",,108178,108118
108172,140000,True,@130709 @AmazonHelp @132703 Es una veguenza q a las 9:15 no me cojan el telefono y no sepa nada de mi pedido si el reparto empieza a las 8. Indignacion maxima! La gente tenemos vida!,,108116,108118
108180,AmazonHelp,False,"@140009 Sergio, neste caso recomendamos entrar em contato com nossos colegas do Suporte ao Cliente, para que eles forneçam assistência no processo de compra e verificação do seu cartão no seguente link:  ^AG",,108159,108160
108159,140009,True,@AmazonHelp O site não valida as informações do meu cartão de débito.,108180,108158,108160
108181,AmazonHelp,False,"@140013 Oi Esteban! Com relação a sua pergunta, você pode ver as promoções para os Kindles no seguinte link:  ^NP",,108182,108182
108182,140013,True,@117086 oi vocês tem algum tipo de promoção para os kindle devices?,108181,,108182
108183,AmazonHelp,False,@140014 I can certainly understand any disappointment. We're happy to look into available options here:  ^LI,,108184,108192
108184,140014,True,@AmazonHelp Yeah now they tell me the package is lost.,108183,108185,108192
108185,AmazonHelp,False,@140014 Have you received any email updates confirming a delay? That information can be found here:  ^QJ,108184,108186,108192
108186,140014,True,@AmazonHelp Yes they were,108185,108187,108192
108187,AmazonHelp,False,@140014 Was our carrier made aware of your business hours?  ^AG,108186,108188,108192
108188,140014,True,@AmazonHelp It was supposed to be delivered to my office by 3pm.  Office is closed for the holidays now!,108187,108189,108192
108189,AmazonHelp,False,"@140014 I'm sorry for the frustration! Deliveries can be as late as 8:00PM. If your order hasn't arrived by then, please let us know.  ^AC",108188,108190,108192
108190,140014,True,@AmazonHelp And the saga continues despite assurances from customer service that I would receive my package today.,108189,108191,108192
108191,AmazonHelp,False,"@140014 Oh no, Sue! We'd like to look into this together. Please give us some extra details here:  and we can get this to the appropriate team! ^MT",108190,108192,108192
108192,140014,True,@115821 Amazon Logistics is a nightmare! They completely ignore shipping instructions and never deliver on time.  And... I've been waiting a week for a package with 2 day guaranteed delivery,108191,,108192
108193,AmazonHelp,False,"@140015 Hello Alio. I'm very sorry to see the way your parcel was delivered! We'd like to help the best we can. When you have the chance, please ring us here:  so we can look into this together. ^HC",108194,108195,108195
108194,140015,True,@AmazonHelp That was impressive customer service. Thanks for helping.,108196,108193,108195
108196,AmazonHelp,False,@140015 You're welcome! 😁 ^DA,,108194,108195
108195,140015,True,"@115830 Hi, I’ve received a parcel today, signed for by a neighbour who I don’t know, the box is like this. Items missing, can you help?",108193,,108195
108197,AmazonHelp,False,"@140016 Hola Sam, estamos felices que se ha resuelto tu inconveniente. Cualquier duda adicional o inconveniente, estamos aquí para ayudarte. ^DA",,108198,108198
